entry,entry_name,gene_names,nucleus,cytoplasm,mitochondrion,plasma_membrane,endoplasmic_reticulum,golgi_apparatus,vacuole,zones
P38248,ECM33_YEAST,ECM33 YBR078W YBR0727,0,0,1,1,1,0,0,"mitochondrion,plasma_membrane,endoplasmic_reticulum"
P38249,EIF3A_YEAST,RPG1 TIF32 YBR079C YBR0734,0,1,0,0,0,0,0,cytoplasm
P38250,IST2_YEAST,IST2 YBR086C YBR0809,0,0,0,1,0,0,0,plasma_membrane
P38251,RFC5_YEAST,RFC5 YBR087W YBR0810,1,0,0,0,0,0,0,nucleus
P38255,RXT2_YEAST,RXT2 RAF60 YBR095C YBR0822,1,0,0,0,0,0,0,nucleus
P38257,MMS4_YEAST,MMS4 SLX2 YBR098W YBR0826 YBR0829 YBR100W,0,0,0,0,0,0,0,
P38260,FES1_YEAST,FES1 YBR101C YBR0830,0,0,0,0,1,0,0,endoplasmic_reticulum
P38261,EXO84_YEAST,EXO84 USA3 YBR102C YBR0831,0,0,0,0,0,0,0,
P38262,SIF2_YEAST,SIF2 EMB1 YBR103W YBR0832,1,0,0,0,0,0,0,nucleus
P38263,GID4_YEAST,VID24 GID4 YBR105C YBR0834,0,0,0,0,0,0,1,vacuole
P38264,PHO88_YEAST,PHO88 SND3 YBR106W YBR0835,0,0,1,0,1,0,0,"mitochondrion,endoplasmic_reticulum"
P38265,CENPL_YEAST,IML3 MCM19 YBR107C YBR0836,1,0,0,0,0,0,0,nucleus
P38266,AIM3_YEAST,AIM3 YBR108W YBR0901,0,0,0,0,0,0,0,
P38270,ATG14_YEAST,ATG14 APG14 CVT12 YBR128C YBR1003,0,0,0,0,0,0,0,
P38271,OPY1_YEAST,OPY1 YBR129C YBR1004,0,1,1,1,0,0,0,"cytoplasm,mitochondrion,plasma_membrane"
P38272,SHE3_YEAST,SHE3 YBR130C YBR1005,0,1,0,0,0,0,0,cytoplasm
P38273,CCZ1_YEAST,CCZ1 AUT11 CVT16 YBR131W YBR1006,0,0,0,0,0,0,0,
P38274,HSL7_YEAST,HSL7 YBR133C YBR1008,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38279,YPQ3_YEAST,RTC2 YPQ3 YBR147W YBR1124,0,0,1,0,0,0,0,mitochondrion
P38282,SP381_YEAST,SPP381 YBR152W YBR1202,1,0,0,0,0,0,0,nucleus
P38283,INCE_YEAST,SLI15 YBR156C YBR1206,1,0,0,0,0,0,0,nucleus
P38285,AMN1_YEAST,AMN1 CST13 ICS4 YBR158W YBR1208,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38286,MKAR_YEAST,IFA38 YBR159W YBR1209,0,0,0,0,1,0,0,endoplasmic_reticulum
P38287,CSH1_YEAST,CSH1 YBR161W YBR1212,0,0,0,0,0,1,1,"golgi_apparatus,vacuole"
P38289,EXO5_YEAST,EXO5 DEM1 YBR163W YBR1215,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P38291,POP7_YEAST,POP7 RPP2 YBR167C YBR1219,0,0,0,0,0,0,0,
P38293,UMP1_YEAST,UMP1 YBR173C YBR1234,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38295,MCFS2_YEAST,EHT1 YBR177C YBR1239,0,0,1,0,0,0,0,mitochondrion
P38297,FZO1_YEAST,FZO1 YBR179C YBR1241,0,0,1,0,0,0,0,mitochondrion
P38298,YPC1_YEAST,YPC1 YBR183W YBR1305,0,0,0,0,1,0,0,endoplasmic_reticulum
P38300,MBA1_YEAST,MBA1 YBR185C YBR1307,0,0,1,0,0,0,0,mitochondrion
P38301,GDT1_YEAST,GDT1 YBR187W YBR1310,0,0,0,0,0,1,1,"golgi_apparatus,vacuole"
P38302,NTC20_YEAST,NTC20 SNT384 YBR188C YBR1316,0,0,0,0,0,0,0,
P38304,MED8_YEAST,MED8 YBR193C YBR1403,1,0,0,0,0,0,0,nucleus
P38307,DER1_YEAST,DER1 YBR201W YBR1413,0,0,0,0,0,0,0,
P38310,FTH1_YEAST,FTH1 YBR207W YBR1446,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
P38313,CENPU_YEAST,AME1 ARP100 YBR211C YBR1458,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38316,ATG12_YEAST,ATG12 APG12 YBR217W YBR1506,0,0,0,0,0,0,0,
P38319,TYDP1_YEAST,TDP1 YBR223C YBR1520,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P38323,CLPX_YEAST,MCX1 YBR227C YBR1524,0,0,1,0,0,0,0,mitochondrion
P38324,SLX1_YEAST,SLX1 YBR228W YBR1525,1,0,0,0,0,0,0,nucleus
P38326,SWC5_YEAST,SWC5 AOR1 YBR231C YBR1529,1,0,0,0,0,0,0,nucleus
P38328,ARPC1_YEAST,ARC40 YBR234C YBR1532,0,0,0,0,0,0,0,
P38329,VHC1_YEAST,VHC1 YBR235W YBR1601,0,0,0,0,0,0,0,
P38331,YB92_YEAST,YBR242W YBR1627,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38332,DPH7_YEAST,RRT2 DPH7 ERE1 YBR246W YBR1634,0,1,0,0,0,0,0,cytoplasm
P38333,ENP1_YEAST,ENP1 MEG1 YBR247C YBR1635,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38334,TRS20_YEAST,TRS20 YBR254C YBR1722,1,1,0,0,1,0,0,"nucleus,cytoplasm,endoplasmic_reticulum"
P38336,POP4_YEAST,POP4 YBR257W YBR1725,0,0,0,0,0,0,0,
P38339,RGD1_YEAST,RGD1 YBR260C YBR1728,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
P38340,NTM1_YEAST,TAE1 NTM1 YBR261C YBR1729,0,1,0,0,0,0,0,cytoplasm
P38341,MIC12_YEAST,MIC12 AIM5 FMP51 MCS12 YBR262C YBR1731,0,0,1,0,0,0,0,mitochondrion
P38342,KDSR_YEAST,TSC10 YBR265W YBR1734,0,1,0,0,1,0,0,"cytoplasm,endoplasmic_reticulum"
P38344,REI1_YEAST,REI1 YBR267W YBR1736,0,1,0,0,0,0,0,cytoplasm
P38345,SDHF4_YEAST,SDH8 FMP21 YBR269C YBR1737,0,0,1,0,0,0,0,mitochondrion
P38348,HSM3_YEAST,HSM3 YBR272C YBR1740,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38351,PAF1_YEAST,PAF1 YBR279W YBR2016,1,0,0,0,0,0,0,nucleus
P38352,SAF1_YEAST,SAF1 YBR280C YBR2017,0,1,0,0,0,0,0,cytoplasm
P38353,SSH1_YEAST,SSH1 YBR283C YBR2020,0,0,0,0,1,0,0,endoplasmic_reticulum
P38356,BSD2_YEAST,BSD2 YBR290W YBR2037,0,0,0,0,1,1,1,"endoplasmic_reticulum,golgi_apparatus,vacuole"
P38360,ATU1_YEAST,PCA1 CAD2 PAY2 YBR295W YBR2112,0,0,0,1,0,0,0,plasma_membrane
P38361,PHO89_YEAST,PHO89 ITN1 YBR296C YBR2113,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
P38426,TPS3_YEAST,TPS3 YMR261C YM8156.03C,0,1,0,0,0,0,0,cytoplasm
P38427,TSL1_YEAST,TSL1 YML100W,0,1,0,0,0,0,0,cytoplasm
P38428,CUE1_YEAST,CUE1 KIS4 YMR264W YM8156.06,0,0,1,0,1,0,0,"mitochondrion,endoplasmic_reticulum"
P38429,SAP30_YEAST,SAP30 YMR263W YM8156.05,1,0,0,0,0,0,0,nucleus
P38431,IF5_YEAST,TIF5 YPR041W YP3085.05,0,0,0,0,0,0,0,
P38439,LEO1_YEAST,LEO1 YOR123C O3278 YOR3278C,1,0,0,0,0,0,0,nucleus
P38523,GRPE_YEAST,MGE1 GRPE GRPE1 YGE1 YOR232W O5099,0,0,1,0,0,0,0,mitochondrion
P38555,YPT31_YEAST,YPT31 YPT8 YER031C,0,0,1,0,0,1,0,"mitochondrion,golgi_apparatus"
P38590,MSG5_YEAST,MSG5 YNL053W N2480 YNL2480W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38604,ERG7_YEAST,ERG7 YHR072W,0,0,0,0,0,0,0,
P38615,RIM11_YEAST,RIM11 GSK3 MDS1 YMR139W YM9375.08,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38623,RCK2_YEAST,RCK2 CLK1 CMK3 YLR248W L9672.6,0,1,0,0,0,0,0,cytoplasm
P38624,PSB1_YEAST,PRE3 YJL001W J1407,1,0,0,0,0,0,0,nucleus
P38626,NCB5R_YEAST,CBR1 CBR CBR5 YIL043C,1,0,1,1,0,0,0,"nucleus,mitochondrion,plasma_membrane"
P38627,URA8_YEAST,URA8 YJR103W J1962,0,1,0,0,0,0,1,"cytoplasm,vacuole"
P38628,AGM1_YEAST,PCM1 AGM1 YEL058W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38629,RFC3_YEAST,RFC3 YNL290W N0533,1,0,0,0,0,0,0,nucleus
P38630,RFC1_YEAST,RFC1 CDC44 YOR217W YOR50-7,1,0,0,0,0,0,0,nucleus
P38631,FKS1_YEAST,FKS1 CND1 CWH53 ETG1 GLS1 GSC1 PBR1 YLR342W L8300.6,0,0,1,1,0,0,0,"mitochondrion,plasma_membrane"
P38632,NSE2_YEAST,MMS21 NSE2 YEL019C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38633,MED31_YEAST,SOH1 MED31 YGL127C G2864,1,0,0,0,0,0,0,nucleus
P38634,SIC1_YEAST,SIC1 SDB25 YLR079W L9449.8,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38636,ATX1_YEAST,ATX1 YNL259C N0840,0,0,0,0,0,0,0,
P38637,STS1_YEAST,STS1 DBF8 SSM5 YIR011C YIB11C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38682,GLO3_YEAST,GLO3 YER122C,0,0,0,0,0,0,0,
P38687,SRP68_YEAST,SRP68 YPL243W,0,1,0,0,0,0,0,cytoplasm
P38688,SRP72_YEAST,SRP72 YPL210C,0,0,0,0,0,0,0,
P38689,KPR3_YEAST,PRS3 PRPS3 YHL011C,0,1,0,0,0,0,0,cytoplasm
P38691,KSP1_YEAST,KSP1 YHR082C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38692,KIC1_YEAST,KIC1 NRK1 YHR102W,0,1,0,0,0,0,0,cytoplasm
P38695,HXT5_YEAST,HXT5 YHR096C,0,0,0,1,0,0,0,plasma_membrane
P38696,ARP1_YEAST,ARP1 ACT3 ACT5 YHR129C,0,0,0,0,0,0,0,
P38697,IMDH2_YEAST,IMD2 PUR5 YHR216W,0,1,0,0,0,0,0,cytoplasm
P38700,APM2_YEAST,APM2 YHL019C,1,0,0,0,0,0,0,nucleus
P38701,RS20_YEAST,RPS20 URP2 YHL015W,0,1,0,0,0,0,0,cytoplasm
P38703,LAG1_YEAST,LAG1 YHL003C,0,0,0,0,1,0,0,endoplasmic_reticulum
P38704,STP2_YEAST,STP2 YHR006W,1,1,0,1,0,0,0,"nucleus,cytoplasm,plasma_membrane"
P38710,INM1_YEAST,INM1 IMP1 YHR046C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38711,RS27B_YEAST,RPS27B YHR021C,0,0,0,0,0,0,0,
P38712,RRP3_YEAST,RRP3 YHR065C,1,0,0,0,0,0,0,nucleus
P38713,OSH3_YEAST,OSH3 YHR073W,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
P38715,GRE3_YEAST,GRE3 YHR104W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38717,SIP3_YEAST,SIP3 LAM3 YNL257C N0844,0,1,0,1,1,0,0,"cytoplasm,plasma_membrane,endoplasmic_reticulum"
P38719,DBP8_YEAST,DBP8 YHR169W,1,0,0,0,0,0,0,nucleus
P38720,6PGD1_YEAST,GND1 YHR183W,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P38731,ARN1_YEAST,ARN1 YHL040C,1,1,0,1,0,0,1,"nucleus,cytoplasm,plasma_membrane,vacuole"
P38736,GOSR1_YEAST,GOS1 YHL031C,0,0,0,0,0,0,0,
P38737,ECM29_YEAST,ECM29 YHL030W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38741,RIM4_YEAST,RIM4 YHL024W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38742,NPR3_YEAST,NPR3 RMD11 YHL023C,0,0,0,0,0,0,0,
P38753,HSE1_YEAST,HSE1 YHL002W,0,0,0,0,0,0,0,
P38754,RL14B_YEAST,RPL14B YHL001W,0,0,0,0,0,0,0,
P38755,OSH7_YEAST,OSH7 YHR001W,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
P38757,NEM1_YEAST,NEM1 YHR004C,0,0,1,0,1,0,0,"mitochondrion,endoplasmic_reticulum"
P38758,TDA3_YEAST,TDA3 BTN3 YHR009C,0,1,0,0,0,0,0,cytoplasm
P38759,VPS29_YEAST,VPS29 PEP11 VTP6 YHR012W,0,0,0,0,0,0,0,
P38764,RPN1_YEAST,RPN1 HRD2 NAS1 RPD1 YHR027C,1,1,0,0,1,0,0,"nucleus,cytoplasm,endoplasmic_reticulum"
P38766,RRM3_YEAST,RRM3 RTT104 YHR031C,0,0,1,0,0,0,0,mitochondrion
P38768,PIH1_YEAST,PIH1 NOP17 YHR034C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38770,BRL1_YEAST,BRL1 YHR036W,0,0,0,0,1,0,0,endoplasmic_reticulum
P38778,SMF2_YEAST,SMF2 YHR050W,0,0,1,1,0,0,0,"mitochondrion,plasma_membrane"
P38779,CIC1_YEAST,CIC1 NSA3 YHR052W,0,0,0,0,0,0,0,
P38781,RSC30_YEAST,RSC30 YHR056C,1,0,0,0,0,0,0,nucleus
P38782,MED6_YEAST,MED6 MTR32 YHR058C,1,0,0,0,0,0,0,nucleus
P38785,GIC1_YEAST,GIC1 YHR061C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38786,RPP1_YEAST,RPP1 YHR062C,1,0,0,0,0,0,0,nucleus
P38788,SSZ1_YEAST,SSZ1 PDR13 YHR064C,1,1,0,1,0,0,0,"nucleus,cytoplasm,plasma_membrane"
P38789,SSF1_YEAST,SSF1 YHR066W,0,0,0,0,0,0,0,
P38792,RRP4_YEAST,RRP4 YHR069C,1,0,0,0,0,0,0,nucleus
P38793,TRM5_YEAST,TRM5 YHR070W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38797,PP2C7_YEAST,PTC7 YHR076W,0,0,1,0,0,0,0,mitochondrion
P38800,LAM4_YEAST,LAM4 LTC3 YHR080C,0,0,1,1,0,0,0,"mitochondrion,plasma_membrane"
P38801,LRP1_YEAST,LRP1 RRP47 YC1D YHR081W,1,0,0,0,0,0,0,nucleus
P38803,IPI1_YEAST,IPI1 YHR085W,1,0,0,0,0,0,0,nucleus
P38805,RPF1_YEAST,RPF1 YHR088W,0,0,0,0,0,0,0,
P38806,YNG2_YEAST,YNG2 EAF4 NBN1 YHR090C,1,0,0,0,0,0,0,nucleus
P38810,SFB3_YEAST,SFB3 LST1 YHR098C,0,0,0,0,1,0,0,endoplasmic_reticulum
P38811,TRA1_YEAST,TRA1 YHR099W,1,0,0,0,0,0,0,nucleus
P38815,YPT35_YEAST,YPT35 YHR105W,0,0,0,0,0,0,0,
P38817,GGA2_YEAST,GGA2 YHR108W,0,0,0,0,0,0,0,
P38820,UBA4_YEAST,UBA4 NCS3 YHR111W,0,1,0,0,0,0,0,cytoplasm
P38821,DNPEP_YEAST,APE4 YHR113W,0,1,0,0,0,0,1,"cytoplasm,vacuole"
P38822,BZZ1_YEAST,BZZ1 LSB7 YHR114W,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
P38823,DMA1_YEAST,DMA1 CHF1 YHR115C,0,1,0,0,0,0,0,cytoplasm
P38825,TOM71_YEAST,TOM71 TOM72 YHR117W,0,0,1,0,0,0,0,mitochondrion
P38826,ORC6_YEAST,ORC6 AAP1 YHR118C,1,0,0,0,0,0,0,nucleus
P38827,SET1_YEAST,SET1 KMT2 YTX1 YHR119W,1,0,0,0,0,0,0,nucleus
P38828,LSM12_YEAST,LSM12 YHR121W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38830,NDT80_YEAST,NDT80 DAS1 YHR124W,0,0,0,0,0,0,0,
P38836,ECM14_YEAST,ECM14 YHR132C,0,0,0,0,0,0,1,vacuole
P38838,WSS1_YEAST,WSS1 YHR134W,1,0,0,0,0,0,1,"nucleus,vacuole"
P38840,ARO9_YEAST,ARO9 YHR137W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38843,CHS7_YEAST,CHS7 YHR142W,0,0,0,0,1,0,0,endoplasmic_reticulum
P38844,DSE2_YEAST,DSE2 YHR143W,0,0,0,0,0,0,1,vacuole
P38850,RT107_YEAST,RTT107 ESC4 YHR154W,1,0,0,0,0,0,0,nucleus
P38851,LAM1_YEAST,LAM1 YSP1 YHR155W,0,0,1,1,1,0,0,"mitochondrion,plasma_membrane,endoplasmic_reticulum"
P38853,KEL1_YEAST,KEL1 YHR158C,0,1,0,0,0,0,0,cytoplasm
P38855,PEX18_YEAST,PEX18 YHR160C,0,1,0,0,0,0,0,cytoplasm
P38856,AP18A_YEAST,YAP1801 YHR161C,0,0,0,1,0,0,0,plasma_membrane
P38857,MPC2_YEAST,MPC2 YHR162W,0,0,1,0,0,0,0,mitochondrion
P38859,DNA2_YEAST,DNA2 YHR164C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38861,NMD3_YEAST,NMD3 YHR170W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38862,ATG7_YEAST,ATG7 APG7 CVT2 YHR171W,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P38863,SPC97_YEAST,SPC97 YHR172W,1,0,0,0,0,0,0,nucleus
P38869,SVP26_YEAST,SVP26 YHR181W,0,0,0,0,1,0,0,endoplasmic_reticulum
P38870,RGD3_YEAST,RGD3 YHR182W,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
P38873,KOG1_YEAST,KOG1 LAS24 YHR186C H9998.14,0,1,1,1,0,0,0,"cytoplasm,mitochondrion,plasma_membrane"
P38874,ELP5_YEAST,IKI1 ELP5 HAP2 TOT5 YHR187W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38875,GPI16_YEAST,GPI16 YHR188C,0,0,0,0,1,0,0,endoplasmic_reticulum
P38878,LNP_YEAST,LNP1 YHR192W,0,1,0,0,1,0,0,"cytoplasm,endoplasmic_reticulum"
P38879,NACA_YEAST,EGD2 YHR193C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38881,NVJ1_YEAST,NVJ1 VAB36 YHR195W,0,0,0,0,0,0,0,
P38882,UTP9_YEAST,UTP9 YHR196W,1,0,0,0,0,0,0,nucleus
P38883,RIX1_YEAST,RIX1 IPI2 YHR197W,1,0,0,0,0,0,0,nucleus
P38886,RPN10_YEAST,RPN10 MCB1 SUN1 YHR200W,1,0,0,0,0,0,0,nucleus
P38887,5NTD_YEAST,SMN1 YHR202W,0,0,0,0,0,0,1,vacuole
P38888,MNL1_YEAST,MNL1 HTM1 YHR204W,0,0,0,0,1,0,0,endoplasmic_reticulum
P38889,SKN7_YEAST,SKN7 BRY1 POS9 YHR206W,1,0,0,0,0,0,0,nucleus
P38890,SET5_YEAST,SET5 YHR207C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38891,BCA1_YEAST,BAT1 ECA39 TWT1 YHR208W,0,0,1,0,0,0,0,mitochondrion
P38894,FLO5_YEAST,FLO5 YHR211W,0,0,0,0,0,0,0,
P38902,RPB11_YEAST,RPB11 YOL005C,1,0,0,0,0,0,0,nucleus
P38903,2A5D_YEAST,RTS1 SCS1 YOR014W OR26.04,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38907,CENPN_YEAST,CHL4 CTF17 MCM17 YDR254W YD9320A.04,1,0,0,0,0,0,0,nucleus
P38910,CH10_YEAST,HSP10 CPN10 YOR020C OR26.10,0,0,1,0,0,0,0,mitochondrion
P38911,FKBP3_YEAST,FPR3 NPI46 YML074C,1,0,0,0,0,0,0,nucleus
P38912,IF1A_YEAST,TIF11 YMR260C YM8156.02C,0,1,0,0,0,0,0,cytoplasm
P38915,SPT8_YEAST,SPT8 YLR055C L2144,1,0,0,0,0,0,0,nucleus
P38920,MLH1_YEAST,MLH1 PMS2 YMR167W YM8520.16,1,1,1,0,0,0,0,"nucleus,cytoplasm,mitochondrion"
P38922,HRB1_YEAST,HRB1 TOM34 YNL004W N2009,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38925,SMF1_YEAST,SMF1 ESP1 YOL122C,0,0,0,1,0,0,1,"plasma_membrane,vacuole"
P38927,REV7_YEAST,REV7 YIL139C,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P38928,AXL2_YEAST,AXL2 BUD10 SRO4 YIL140W,0,0,0,1,0,0,1,"plasma_membrane,vacuole"
P38929,ATC2_YEAST,PMC1 YGL006W,0,0,0,1,0,0,0,plasma_membrane
P38930,CSK2C_YEAST,CKB2 YOR039W OR26.32,0,1,0,0,0,0,0,cytoplasm
P38931,SSN2_YEAST,SSN2 MED13 NUT8 RYE3 SCA1 SRB9 UME2 YDR443C,0,0,0,0,0,0,0,
P38932,VPS45_YEAST,VPS45 STT10 VPL28 YGL095C,0,0,0,0,0,0,0,
P38934,BFR1_YEAST,BFR1 YOR198C,0,1,0,0,1,0,0,"cytoplasm,endoplasmic_reticulum"
P38953,RAD55_YEAST,RAD55 YDR076W D4426,0,0,0,0,0,0,0,
P38954,IPT1_YEAST,IPT1 SYR4 YDR072C D4405 YD8554.05C,0,0,0,0,0,0,0,
P38956,SNF11_YEAST,SNF11 YDR073W D4411,1,0,0,0,0,0,0,nucleus
P38959,VPS41_YEAST,VPS41 FET2 VAM2 YDR080W D446 YD8554.13,0,0,0,0,0,0,0,
P38960,STN1_YEAST,STN1 YDR082W D4456 YD8554.15,0,0,0,0,0,0,0,
P38961,RRP8_YEAST,RRP8 YDR083W D4461,0,0,0,0,0,0,0,
P38967,TAT2_YEAST,TAT2 LTG3 SAB2 SCM2 TAP2 YOL020W,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
P38968,SEC31_YEAST,SEC31 WEB1 YDL195W D1229,0,0,0,0,1,0,0,endoplasmic_reticulum
P38970,HAL5_YEAST,HAL5 YJL165C J0531,0,0,0,1,0,0,0,plasma_membrane
P38985,SRP14_YEAST,SRP14 YDL092W D2404,1,0,0,0,0,0,0,nucleus
P38987,TEM1_YEAST,TEM1 YML064C,0,0,0,0,0,0,0,
P38989,SMC2_YEAST,SMC2 YFR031C,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P38990,SAK1_YEAST,SAK1 PAK1 YER129W SYGP-ORF45,0,1,0,0,0,0,0,cytoplasm
P38991,AURK_YEAST,IPL1 YPL209C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38992,SUR2_YEAST,SUR2 SYR2 YDR297W D9740.8,0,0,0,0,0,0,0,
P38993,FET3_YEAST,FET3 YMR058W YM9796.11,0,0,0,1,1,0,1,"plasma_membrane,endoplasmic_reticulum,vacuole"
P38994,ITS3_YEAST,MSS4 YDR208W YD8142A.05,1,0,0,1,0,0,0,"nucleus,plasma_membrane"
P38995,ATU2_YEAST,CCC2 YDR270W D9954.6,0,0,0,0,0,1,0,golgi_apparatus
P38996,NAB3_YEAST,NAB3 HMD1 YPL190C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38998,LYS1_YEAST,LYS1 YIR034C,0,1,0,0,0,0,0,cytoplasm
P39001,UME6_YEAST,UME6 CAR80 CARGR1 NIM2 RIM16 YDR207C YD8142.04C,1,0,0,0,0,0,0,nucleus
P39002,LCF3_YEAST,FAA3 YIL009W,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
P39003,HXT6_YEAST,HXT6 YDR343C D9651.12,0,0,1,1,0,0,0,"mitochondrion,plasma_membrane"
P39004,HXT7_YEAST,HXT7 YDR342C D9651.11,0,0,1,1,0,0,0,"mitochondrion,plasma_membrane"
P39006,PSD1_YEAST,PSD1 YNL169C N1692,0,0,1,0,0,0,0,mitochondrion
P39007,STT3_YEAST,STT3 YGL022W,0,0,0,0,1,0,0,endoplasmic_reticulum
P39008,POP2_YEAST,POP2 CAF1 YNR052C N3470,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P39009,DUN1_YEAST,DUN1 YDL101C D2370,1,0,0,0,0,0,0,nucleus
P39010,AKR1_YEAST,AKR1 YDR264C D9954.9 YD9230B.03C,0,0,0,0,0,1,0,golgi_apparatus
P39011,GDS1_YEAST,BEM4 ROM7 YPL161C P2561,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P39012,GAA1_YEAST,GAA1 END2 YLR088W L9449.4,0,0,0,0,1,0,0,endoplasmic_reticulum
P39013,END3_YEAST,END3 YNL084C N2307,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
P39014,MET30_YEAST,MET30 YIL046W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P39015,STM1_YEAST,STM1 MPT4 STO1 YLR150W L9634.1,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P39016,MPT5_YEAST,MPT5 HTR1 PUF5 YGL178W BIC834,0,1,0,0,0,0,0,cytoplasm
P39073,SSN3_YEAST,SSN3 ARE1 CDK8 GIG2 SRB10 UME5 YPL042C,1,0,0,0,0,0,0,nucleus
P39078,TCPD_YEAST,CCT4 ANC2 TCP4 YDL143W,0,0,0,0,0,0,0,
P39081,PCF11_YEAST,PCF11 YDR228C YD9934.13C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P39083,RGA1_YEAST,RGA1 DBM1 THE1 YOR127W O3290 YOR3290W,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
P39104,PIK1_YEAST,PIK1 YNL267W N0795,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P39105,PLB1_YEAST,PLB1 YMR008C YM8270.10C,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
P39107,MNN9_YEAST,MNN9 YPL050C P7102.01,0,0,0,0,1,0,0,endoplasmic_reticulum
P39108,PEX7_YEAST,PEX7 PAS7 PEB1 YDR142C YD2943.01C YD9302.18C,0,1,0,0,0,0,0,cytoplasm
P39109,YCFI_YEAST,YCF1 YDR135C YD9302.11C,0,0,0,0,0,0,0,
P39111,VATF_YEAST,VMA7 YGR020C,0,0,0,0,0,0,0,
P39112,DSS1_YEAST,DSS1 MSU1 YMR287C YM8021.13C,0,0,1,0,0,0,0,mitochondrion
P39113,CAT8_YEAST,CAT8 MSP8 YMR280C YM8021.06C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P39515,TIM17_YEAST,TIM17 MIM17 MPI2 SMS1 YJL143W J0648,0,0,1,0,0,0,0,mitochondrion
P39516,RS14B_YEAST,RPS14B CRY2 YJL191W J0354,0,0,0,0,0,0,0,
P39517,DHH1_YEAST,DHH1 YDL160C,0,1,0,0,0,0,0,cytoplasm
P39518,LCF2_YEAST,FAA2 FAM1 YER015W,0,0,1,0,1,0,0,"mitochondrion,endoplasmic_reticulum"
P39520,IFH1_YEAST,IFH1 RRP3 YLR223C L8083.9,1,0,0,0,0,0,0,nucleus
P39521,FKHL1_YEAST,FHL1 YPR104C P8283.15,1,0,0,0,0,0,0,nucleus
P39522,ILV3_YEAST,ILV3 YJR016C J1450,0,0,1,0,0,0,0,mitochondrion
P39524,ATC3_YEAST,DRS2 SWA3 YAL026C FUN38,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
P39526,LAA1_YEAST,LAA1 YJL207C HRD550 J0312,0,0,0,0,0,1,0,golgi_apparatus
